filename, Fake, Real
deepfake-src_32-ref_139_jpg.rf.b42e45d6ff69b06286257f95dd58a423.jpg, 0, 1
6bcab891f78b004797bf7a92c2e3478f_jpg.rf.b3fbefbe9a131e76d780fdbc38dab957.jpg, 0, 1
deepfake-src_26-ref_71_jpg.rf.b41703a8ca695abea720e4f676c105d2.jpg, 0, 1
29a62f2f3733918855a1effae2d4b66f_jpg.rf.b3d4e882fd2ce330d02f325e4c078899.jpg, 0, 1
e526baf1b5c0ef0e0f54555fa1565ac2_jpg.rf.b56b7cb8f45ed56d48ab8b39ed85531f.jpg, 0, 1
e683b844a89232fa3d7b4b90a1dc1964_jpg.rf.b51aca3cbf40523f4e0279d2bef33380.jpg, 0, 1
9c86a12ffeebdc38e34951dd99517824_jpg.rf.b48de4177a6ff7df6d4052496f5cb486.jpg, 1, 0
91dc2a572a56a81bceb55dec93ef6442_jpg.rf.b506bbea897315d02b784ce44da0e5f8.jpg, 0, 1
08a9e53586b976baccfa9c3da013ba69_jpg.rf.b536e93362ea47d26ceb244795e039c0.jpg, 0, 1
flipped_6b3a195a3680b848e66a6436bd9cd5c7_jpg.rf.b5642fdaaaf3960976728e7b3d3a46d2.jpg, 1, 0
63add570866458fad475b6a162a4c676_jpg.rf.b5fa102a7435d26401d26c7c69771e0b.jpg, 1, 0
deepfake-src_24-ref_29_jpg.rf.b548b2237a4356786635ac8bcd6d63bc.jpg, 0, 1
d038e0b0c5e7a6db3623a90d4a272aee_jpg.rf.b52c00775eabe28202be007790ab93fc.jpg, 0, 1
3bbd955b68def9d368dfa739fdaf5e5c_jpg.rf.b5c6cd72ae57e2e34c82058a0e9db25e.jpg, 1, 0
c2db62322a62e78539cdd3f8963971a3_jpg.rf.b5e8023f847b3dd7e3ea666da9e6b3da.jpg, 0, 1
flipped_2dd4517232aed8756c7c5fb79e4214ac_jpg.rf.b63898e6849acf90357670bd8b09d581.jpg, 1, 0
6e5c259bd30feb6b5578495e6565a686_jpg.rf.b6420339b604486d0bb8ab855fa4a034.jpg, 0, 1
75d2b94d257554d7da4d13431618e457_jpg.rf.b59748d56b84f2409880d098fd72c1d2.jpg, 1, 0
flipped_9a5ddb688ed3419209b767775ff9081b_jpg.rf.b6f1a85de910b6f9eed3a610005e1927.jpg, 1, 0
0a709f2d55c1a8895ed4fc301822daa9_jpg.rf.b5fcb379ee4b07b96c664e78ace06fee.jpg, 0, 1
deepfake-src_30-ref_121_jpg.rf.b69be4784464b4edc0528e92fd0489b7.jpg, 0, 1
7e24656dcbc1430ef6947a0b4586b542_jpg.rf.b705b25ce1433ea6542a9db57aa5350f.jpg, 0, 1
55dae61c16b96f0824e9767c8bb3b890_jpg.rf.b6b7e7badaf1fcc8d7f7034cca978391.jpg, 1, 0
61c3cea2206d6845018fe21679daebbb_jpg.rf.b7611b7d3e2440f66adb34afa5e017ed.jpg, 0, 1
5aafce4758bb2bf59325259116b3ac58_jpg.rf.b6f3956ff465fb958758885fd8104302.jpg, 0, 1
670a7f2650474975ed14ce6276d1695d_jpg.rf.b770e37e1a2f01357400f526aeb569e4.jpg, 1, 0
247758eff6f04f14191df867698e6360_jpg.rf.b84718592013d9d1deb6a787afed2168.jpg, 0, 1
2c9c0f0bf4821855eced068d774ddc71_jpg.rf.b853c5f2fa017df01ec3ee4616905ab9.jpg, 1, 0
3ddd6e44710987dfba943fd995ee7a63_jpg.rf.b71908d85bd2ca7c638f00c7fb4d184f.jpg, 1, 0
3eac71598cfa13ebd23b36f5b22f018d_jpg.rf.b77f870f22339b8a64458ed5d0c2e0e3.jpg, 0, 1
2ab981f4c1a725ae36e00bb12f6e6c37_jpg.rf.b7d8366e0dde2d22999b6dc259759ac3.jpg, 1, 0
6bdbb12c291dfcfb33de532ae261ced9_jpg.rf.b8c52ad19c0953e9378a50cd3a9d6082.jpg, 0, 1
8e6821aff26a1eaa6407e715c1c77f93_jpg.rf.b9148a7d06334dca766a302c261d0209.jpg, 1, 0
2336bf445c327e86fe2a15641b0bc4bb_jpg.rf.b86ed88ea74e657adcc3e62a3d73a35e.jpg, 1, 0
910f2ac6b8fc905387c1a3ff12e3de8f_jpg.rf.b7eefe79f9128f11465c4908977a906e.jpg, 1, 0
dd6db46b3e9d44c674ebe90f682dbb76_jpg.rf.b92912b2974b99d081314d043dd39c34.jpg, 0, 1
c0547f1429f82061ab334be341f5912d_jpg.rf.b8a36c455e546a73b723673f4ff6f885.jpg, 0, 1
4f2c7806ff5f5ddc5ffa44742c91541c_jpg.rf.b72418797a8038e542e4c6efd22154ba.jpg, 0, 1
333d4fda8db2c4598e09d9aa4a8a89cd_jpg.rf.b7a1acb0def4c848a3d8e211a12c543e.jpg, 0, 1
232af7341467efd5b2002f2f54865ac3_jpg.rf.b8dd9900c4420515c24ec4ea22480e85.jpg, 0, 1
0cc0c7a0267300b69bcbe2063ea2af22_jpg.rf.ba776cee61d971c7c8a03c63bdaf8812.jpg, 1, 0
flipped_0f9ed9e810cabcd289ba67fc949b0e45_jpg.rf.b9198cf39214f4bb625144eea02a0202.jpg, 1, 0
145e54434bb84da37fe716db94be3295_jpg.rf.b931c0a6e60a3e89946f3ca32bb6bc7e.jpg, 1, 0
7ce16c041a4f363416a5159ba40c35bb_jpg.rf.baecb18d7c7b83e73962b94ac7f619e8.jpg, 0, 1
deepfake-src_20-ref_40_jpg.rf.babf026ed7c0a03bba1bf380c30d75c4.jpg, 0, 1
37a004a9e9327239d932cbd3f3d6edc8_jpg.rf.bad888531b91411fada794a47663520d.jpg, 1, 0
4190caa54fb7f6a68b2ac3b8ec0c2c1a_jpg.rf.bb0ea39850ab2c7880ff1317e09a10cc.jpg, 1, 0
79e6badd5fed2bfea60c1d82f7247292_jpg.rf.bb2a73ac7b930186aafcd1f19a9a0bd7.jpg, 0, 1
deepfake-src_27-ref_117_jpg.rf.b95895eb2b07e3f72fe56bba7a6bcb5f.jpg, 0, 1
46c3deb7ae917f24bb6b1566e92281e5_jpg.rf.bbdf3e24c31b141e383444b9bd2ddff6.jpg, 0, 1
e5402f0fcacb30b815bf9115f1f73014_jpg.rf.bb302e87c0aa8f9bed85855636a6f035.jpg, 0, 1
70d5c1f078133de8f54114831aea457d_jpg.rf.bb8f80392df7d64fc31e4d0447cf0f1b.jpg, 1, 0
deepfake-src_14-ref_25_jpg.rf.bc555d2286d01e92e241f4fb3b64e457.jpg, 0, 1
9ffe2f1df4ec3323aa851c74bf9e8797_jpg.rf.ba330ffb0552f5989f74adff2aaa347b.jpg, 0, 1
4e3ebaa0d414ffaac6fa4852ac8b1778_jpg.rf.bb8d8db732ac7078aa89abf287cc884d.jpg, 1, 0
1d36f896a9096a70316f84ee57f2189a_jpg.rf.bb28acb724dd1a7788cba1209cb2687e.jpg, 1, 0
flipped_4bd60d3d84b8f274eed863df298fbfc2_jpg.rf.bc6a17c8d0058700b7d1c32853562556.jpg, 1, 0
flipped_5d663e46c77dd837d07e4741518aaee2_jpg.rf.b92d700aa6c90dc01bc896653f1f88f6.jpg, 1, 0
flipped_9da1188c9ccba2e152d2fba3dd5ae695_jpg.rf.b9b4df14946938291761a69dd1ae3d44.jpg, 1, 0
0f6afce99c9fbd547e40d6d0cad62b13_jpg.rf.bcc1968bafec6f9f9033c6bd7f26d9bd.jpg, 1, 0
flipped_2c9c0f0bf4821855eced068d774ddc71_jpg.rf.bbba7cd53e4b4a75d633f95357bd16b7.jpg, 1, 0
73bcaa98d340e73f2f8d1f35781b3e13_jpg.rf.60f1cfa3256bbc373bcd6beaf190e40c.jpg, 0, 1
d304c5f0546280ddb024617372d110ba_jpg.rf.6141bf7888ac66dc383b936257cfdd3c.jpg, 0, 1
20cc603e841bc65a5da7bea6175d195d_jpg.rf.6131130ec98ded45f220b6d45785d45f.jpg, 0, 1
54b403a6c1a8559425ef991d839f7c90_jpg.rf.61b832e90529376350c827c475a98581.jpg, 0, 1
4c1eb6d0949c615825076276b1cc6582_jpg.rf.61826f124a4c91e5b8be03ee7be7de5f.jpg, 1, 0
2ead22afbc33249aec79b589a644e4a1_jpg.rf.6246e7189d082ff029c041f64bf7d7cb.jpg, 1, 0
deepfake-src_4-ref_52_jpg.rf.615876cf14940adadfb2cb891faf80a4.jpg, 0, 1
3811f4489922e3dd46f675d97d8a116a_jpg.rf.61f4306399d9b8aa35f8f3bcdb70f677.jpg, 1, 0
0a453bdc930393c5c78c239dace66eb8_jpg.rf.615f06f6e5a3cefc22763baf380d8894.jpg, 0, 1
1694b0be44aa6ec56073d5c73e0ef484_jpg.rf.62799683d7aeca8dd3d46590abe4cbe7.jpg, 1, 0
0a408f2497ac758aa20e125223c5d413_jpg.rf.621544d160399eb03735b8a2e160791a.jpg, 1, 0
c0ac9ab5db8ced1aa3315bff33c934e0_jpg.rf.60d8ac4346c89f4e1aac3d5a87f8e1f6.jpg, 0, 1
67f9d1b2b1a282f6b94f509317b08c0d_jpg.rf.625d4725b155911b339b22ec9fe94e99.jpg, 1, 0
4f0b1c411dabbcde3f419139dde98685_jpg.rf.609750f4b3393962a8eec2c3f158bd12.jpg, 1, 0
deepfake-src_15-ref_115_jpg.rf.606d5831e53efc35c55894c487d2e981.jpg, 0, 1
76ab67b54dc993d9f1ec6240d25d5679_jpg.rf.62ce16e9feb9957deb91accecbf2661a.jpg, 0, 1
flipped_5e19f5ecc8cdc15f10c4d1f22820e324_jpg.rf.60df752005b5154b784d1c0bd284ce82.jpg, 1, 0
8ad453996382c2d0ee3ef19a892d94de_jpg.rf.632ece1b125ec71dbb93fc329409c9ac.jpg, 1, 0
2d7aeff4a52d2e7665011410d4a0a80e_jpg.rf.626f2fd3ee34bd7bc1cf07b3573af2dc.jpg, 1, 0
flipped_06e50c96f485d695e8ac7e318c65352f_jpg.rf.63352ead5dcd0e5d1576a27a5dc6bd21.jpg, 1, 0
84b0daa6a608cd2f27adcbcd2f9dafcc_jpg.rf.623c023d0ae36ec428bcf0ced1665d6d.jpg, 0, 1
96df9235aae4ac58a6af7f4202f736c7_jpg.rf.6306e06654f6874728f431d6038709d6.jpg, 1, 0
c16fd96d5b3baedaa4d8f446c699a918_jpg.rf.6306ef6dbfbe89de34b9461b41f5ab64.jpg, 0, 1
03ac0600c3535a2e5facc59768959152_jpg.rf.63186f291aa7ac5482397c62e32689ad.jpg, 0, 1
73ad0ba559959d40303c15de5fafc169_jpg.rf.60cbe8f34dea233b29c9a83c8aa70176.jpg, 0, 1
deepfake-src_22-ref_89_jpg.rf.6361573463b5846b18ddd08e6bda79ac.jpg, 0, 1
00a98de28599b073ad3f4a72302bda18_jpg.rf.64eaf1bf23579fee0f49ffa446ba5ff3.jpg, 0, 1
3e29e834a446df9fd16305be2dd39e12_jpg.rf.63a0898c2e9ec3758e2ecf5e4e609c75.jpg, 1, 0
9ec4125300f78935dee8e383a7cefee7_jpg.rf.63aa81470c560b0ed8801124d368807b.jpg, 0, 1
3b764d76e9960a46847b0843faba0051_jpg.rf.63963d226904185068ca8325764d26ae.jpg, 0, 1
67ed61770e9ddf794cb5d1d19b7e6fc2_jpg.rf.6441d626f055c9e3a728d361ad9c0ca0.jpg, 0, 1
07faf2ea0ffdc92cf9ee34bb7fb37d54_jpg.rf.656e55dcf4072af49847341723cf5a91.jpg, 0, 1
deepfake-src_23-ref_148_jpg.rf.644c6d29f17fe8f579d802fb5a4817be.jpg, 0, 1
158a0a111e9d30da5726ea045a24d897_jpg.rf.657904362ab58a84f6e4ad767f8cb8bd.jpg, 0, 1
deepfake-src_27-ref_87_jpg.rf.64dbaa6c7a4ccf9172591c61913ef5a4.jpg, 0, 1
1d1fe24372c8c9be52977f6ca031623e_jpg.rf.659f09c641a4c778bc7dd7a457c891bb.jpg, 0, 1
d64301e174c2ea07c2ea4404e965bf28_jpg.rf.6506fcc24e8806c5514e7a190ba7602a.jpg, 0, 1
c56416954b7119f388fed180a5bff653_jpg.rf.64d3dbc8c4bee56c343b4b5dfbfa0078.jpg, 0, 1
02b3c5e33b27efca4c2a428ddc2eeda3_jpg.rf.65992d20ae967fb72e3d7b854717c853.jpg, 1, 0
flipped_8a98aba4505ad5320fdaa96a0d03a791_jpg.rf.660815129f5b0ff0bfadb3ad9bc41e06.jpg, 1, 0
265b5291c795ecba69509398e1e02042_jpg.rf.6521766f830520e67cdf8daa5a75270e.jpg, 1, 0
087b60959c4c350659bc1d88bc25acc4_jpg.rf.64210463740c4e9391fbd09390a370a4.jpg, 1, 0
7cb7849b41753aa04d1e1f93bbff9f38_jpg.rf.6696bbc3e5fed6f7c007f5496d0096b5.jpg, 0, 1
flipped_6ea8f23e5a064dcaf81cda412622bdbf_jpg.rf.66baaab8db5dc09289c622c18bc30437.jpg, 1, 0
deepfake-src_26-ref_82_jpg.rf.659cdb943a1722a98c216144707f1ca2.jpg, 0, 1
beb5860b57809c1544f7c9ffd6ff00fa_jpg.rf.6672e18892e4ae6acd8be5c74974c631.jpg, 0, 1
bd6bf1236f2aff7d373d5d150fff8e91_jpg.rf.65ace6001d2cde47154c7c55f65bf372.jpg, 0, 1
1e08e7bc1474d22c25bda749d596361d_jpg.rf.664ebcc947c4322ed8d230b3e8e4d469.jpg, 1, 0
982e1a96d01623365821334678997051_jpg.rf.6465cbf2d94662c1d73488fdb0da69d8.jpg, 1, 0
d42b4ad305244507fea94ded5906fa7e_jpg.rf.637e0b258f58f48357d013d510de5e5e.jpg, 0, 1
deepfake-src_29-ref_63_jpg.rf.6766b27bfe114928d44b321791e001db.jpg, 0, 1
5fd1455355397a24d79fc12cf421465d_jpg.rf.6757821a43415cdd4bba410d6bd73065.jpg, 1, 0
6ce3403bda902cf0c99e0b0dc28afbf1_jpg.rf.6792320ad389844adc5d7ad5c0d0a62e.jpg, 0, 1
becb81a809268f2504b84bfc2a15b2e7_jpg.rf.675c8cc77af9bed544315864dbebf199.jpg, 0, 1
da24a358bb4be96b7d4c6c7d30e7efc9_jpg.rf.66dd2b96ae150a160413d61e14d7c285.jpg, 0, 1
c340ca2dad06990b32b4d323fd69ff39_jpg.rf.6a16ef186c926e59928b23012b954d95.jpg, 0, 1
deepfake-src_4-ref_71_jpg.rf.67975ab34480f555917f1e31edc32307.jpg, 0, 1
8e0726b6ab3c27a45b522302a09b5228_jpg.rf.68969f0d6aa9c606b5244f90344c2442.jpg, 1, 0
2f3e88c3b15af183b2988728c7cf8d21_jpg.rf.6895e2d40493143cad69bda1619b5b26.jpg, 0, 1
flipped_8ad453996382c2d0ee3ef19a892d94de_jpg.rf.68b6d6e6715d49b18ed63820521733c1.jpg, 1, 0
83cdb6b8dbbe58cf187c97213c7d5530_jpg.rf.68ac9de629b0757f75eb898166623003.jpg, 0, 1
flipped_7f950ec1bea599c981d89d977db34e01_jpg.rf.6a34bbaf19624c4370d9e56e7390f044.jpg, 1, 0
7d5133fae61073101f722bf4b2b2500d_jpg.rf.6852655ec0614e42eeb892a5d38313ba.jpg, 1, 0
55f08b737293d00f2bfde28f07a2f9a7_jpg.rf.698c15c6b3a77163686b8e31c9c34622.jpg, 1, 0
flipped_2d7aeff4a52d2e7665011410d4a0a80e_jpg.rf.6aabb0553ec5eb7d98dc4723e1296fff.jpg, 1, 0
flipped_7ae36ce4c7bdc50f0ddaf8e921845792_jpg.rf.6a419aae82ad6ced436a4e36cf959893.jpg, 1, 0
5e2ec90f1ff319a421b506c4bd2a090b_jpg.rf.69791247e862b89403992ffa9aad8134.jpg, 1, 0
bdd28580b93acb0fafce46f8465ef382_jpg.rf.68639cc2dff37452c6e9d74165519d55.jpg, 0, 1
77c6fd0b2d5ff0ec740b952fcc09798b_jpg.rf.6afe7d8e99deb8717b8ed66b340adf06.jpg, 0, 1
9d3b8a6b1e342f23042df3b280d63a8a_jpg.rf.676c76c0e6e92d8a35c7b865dce14324.jpg, 0, 1
flipped_0e684be4aac6f4dec9f950c9eecb4fdd_jpg.rf.6a94038ad804c8981deb334a338ed935.jpg, 1, 0
flipped_1be5969996f1d9aeb27fe02d526e0107_jpg.rf.6a3aaf24e6591e4ad4b3699f7be417dc.jpg, 1, 0
3a4b3e10051f7eb71a6c5aa5ce3908ca_jpg.rf.6b3d7b6309cd721fdab2f36a82b71ec7.jpg, 0, 1
deepfake-src_6-ref_77_jpg.rf.68e2527ef38b0cb4ca35d717f0ec6354.jpg, 0, 1
deepfake-src_12-ref_98_jpg.rf.6b91995ca7e07cbc07c64bf232682bf2.jpg, 0, 1
d9ed1cb036a91cb2e8f05be3fe7fffbb_jpg.rf.6c7a05f76966c6b8a918b01cef18811d.jpg, 0, 1
19edbd1d5626b22a2d48d7733a34edb4_jpg.rf.6c80c53f8b8db7316eb7a5a02295b936.jpg, 0, 1
40f71b9aa480644c141a87215accfc50_jpg.rf.6be2439e121c0da41e2690a17943ac5a.jpg, 1, 0
deepfake-src_27-ref_13_jpg.rf.6c2eeed3684458baf343f2febb08282a.jpg, 0, 1
deepfake-src_7-ref_34_jpg.rf.6c62e38f0ee39fa30b73d4a78e186586.jpg, 0, 1
deepfake-src_29-ref_17_jpg.rf.6c149120268ae340aa24527f8217cd49.jpg, 0, 1
flipped_8e67c281e61318164cdb52a4b67a41e9_jpg.rf.6cbb1d0338f97dd689ac592659139b14.jpg, 1, 0
176638be49ddab0e326a1add20da92bf_jpg.rf.6d1e06ba27e9a6131c46c57ec144fe96.jpg, 0, 1
6e2bf5179c5dff9083dd256f75a9bb8b_jpg.rf.6cf2fe73f74c881a008bd64972a37fb1.jpg, 1, 0
c3abfc79f2e7d676d58408e54428d6c4_jpg.rf.6d74979526d7d91c4c5c6b33ee8397a4.jpg, 0, 1
flipped_0cc0dc8e7ce509b58f812b6439258efa_jpg.rf.6d41a0cfb84e2ddca9b6b1a822078709.jpg, 1, 0
0d3fc91761f609c7a8a26dc05039fb88_jpg.rf.6bb6b8814c311374f9a1f326dfd98c80.jpg, 0, 1
7ae36ce4c7bdc50f0ddaf8e921845792_jpg.rf.6d6d211bbbf2f4965bec61eb951204e1.jpg, 1, 0
deepfake-src_9-ref_139_jpg.rf.6e2cd1e2b99084d2f3af97f0d0147552.jpg, 0, 1
flipped_3a32cd851e0d1f54400450d1ccee36d0_jpg.rf.6da24b66a5a50556cfeb4399ba538e5e.jpg, 1, 0
60d5bd3b25e9aec10b87c8f0d7a0f316_jpg.rf.6da381b31c060fe9ff22373f27a9d719.jpg, 1, 0
066c1b0773e2a4708c8ddabd31070fd3_jpg.rf.6d155b3f06f3031a3df66e1f3d29651e.jpg, 1, 0
deepfake-src_24-ref_2_jpg.rf.6eff3e011427e38cf6768251d951f8cb.jpg, 0, 1
deepfake-src_3-ref_8_jpg.rf.702a78a59fa6fcb5fd9c2b96c4b20886.jpg, 0, 1
2afc65d615c2b1282d1052ff4556f4ca_jpg.rf.6fb8b1fb01d094feb8681aabc31ca0ac.jpg, 0, 1
313d5fd0c39fa2ec9a78163da4ed2664_jpg.rf.6fd1bd258429b13136380dabd4be080a.jpg, 0, 1
271c278bde012cb06dd04b8be6a97fed_jpg.rf.70068c7a2514843f77ce29c7b32a9bd1.jpg, 1, 0
dbe727bf6e38d68d797b76d51f99a2b0_jpg.rf.6eb22c4515998694002f5f24d738fc64.jpg, 0, 1
e43cb5df7fe72548486b5213493a6338_jpg.rf.7004cb24a327002ede7aaec35fb1a2d2.jpg, 0, 1
159b09e339d8ed0c48bfd76e9714ad60_jpg.rf.6fba98dc3f9468911bfed3d4847d2f57.jpg, 0, 1
dd71859349abfc9de9face3f5e5d7b5d_jpg.rf.6dffec096d8c26f993050535ada1b7c9.jpg, 0, 1
9c5895345340e2369b35e2f471e37492_jpg.rf.70aeb42c67da84d4260c47e41aa1fec3.jpg, 0, 1
2fd36e6fd7ca41839edf6c621922cd0f_jpg.rf.70ec4fdb85ecd7ef966f9f737e4f470c.jpg, 0, 1
74d6f4a79b96c98b17ee3af68257ca06_jpg.rf.6e8db0d6e5f521eb26fd7b23a34126fa.jpg, 0, 1
10f49530118261cce82201e0c6abd2bd_jpg.rf.6f310d6c4c2e4e6c29a93e1c7d5cd5eb.jpg, 1, 0
deepfake-src_23-ref_80_jpg.rf.7117c6831126f236bd6c700153b58189.jpg, 0, 1
deepfake-src_30-ref_1_jpg.rf.6fcb0a96fdfa638e56930a38a55e26ef.jpg, 0, 1
deepfake-src_18-ref_27_jpg.rf.7034df483a58981a2bf3a4914b3e6e15.jpg, 1, 0
flipped_4d92f765e748ca0bc10b5ecc6d0efcf0_jpg.rf.6ec8aa40c57925c09c1006560ac5176e.jpg, 1, 0
deepfake-src_23-ref_96_jpg.rf.7153f7247f81bde58833a860f8da34a2.jpg, 0, 1
93a917de181985f947290b76f3ed71d7_jpg.rf.711c17cbf6db910afef6145ddcb1f224.jpg, 0, 1
deepfake-src_28-ref_23_jpg.rf.714335287d171b02a695d57fd8a295c3.jpg, 0, 1
03a8af84258c61d40e1de5bf0ac915b4_jpg.rf.711a0ec733d9f495e98c8bee871b7d73.jpg, 1, 0
c80c62fcda2e706b761dddea885bad67_jpg.rf.717ec89fbc16c9be5045d513e53e7d57.jpg, 0, 1
6a8564499aa2f943b05becc8ef555312_jpg.rf.7164b76bcfd09b7c2672161645918f71.jpg, 0, 1
9dad7ad9e4e731c4bb0dbaff1c6df35f_jpg.rf.7158bcfefc3efb5bffdd8dce0cb6b1c1.jpg, 0, 1
04acdd830785514da2b6b15ed88cada1_jpg.rf.71ebd88ea5d94062605931979ddb67c4.jpg, 1, 0
deepfake-src_25-ref_1_jpg.rf.724deeebc9aed31ad47457f5a01aa46f.jpg, 0, 1
265f1c77f691b4f097aed46c06d292d6_jpg.rf.719db3cd404e25568d3100c3309330c0.jpg, 1, 0
ea15a4aad297b82482c4e3baa6a5b663_jpg.rf.725564234b89f0c5e6a5920ba86e19b6.jpg, 1, 0
flipped_5baa7fd088b93241702dd0bcc2cce9b4_jpg.rf.7269cc1558c35d6230caedbbb289996e.jpg, 1, 0
33e027e4519d20fd9fc2847a6c11e8ad_jpg.rf.73e7413e57e143faf405c0b13cfb1c1b.jpg, 1, 0
df0a724e5b6861322c9a9a3792a56747_jpg.rf.731012a43d90d5b6101d1ed3dd61ba7a.jpg, 0, 1
193c1fd6dc9d1181e6f0ebea2a57f9ab_jpg.rf.7286aa26cbd0152bbce5fcb2f5aaa514.jpg, 0, 1
51c25e5829ce0eecbb61fa2f19c9ff4c_jpg.rf.7342d7b0d275ac3d2ec2cca1a865e058.jpg, 0, 1
7d631360479f4a1a4e3ee197554128e0_jpg.rf.73c0deb9ea505ac0c225c12c7c1425eb.jpg, 0, 1
0a895c5950eaffcdb2bc1394d31fefd6_jpg.rf.733c3ab2e18237de3ea992e798176347.jpg, 0, 1
cc763462bdbbf4bb598cfa90d3d97239_jpg.rf.74b97ef4142ecd5dcc0199553f6e0927.jpg, 0, 1
c2a09277086d019fe7280fed7262482b_jpg.rf.746c20f680425980801fa021b7c47ad7.jpg, 1, 0
599b9ccdcc786ea4faffc19941d491e5_jpg.rf.75291c4eec0c97490946365abbbe9054.jpg, 1, 0
81902609ff888e0239d2c20f7059243d_jpg.rf.746cac65ed4c4ee09ba93efea1ab8fac.jpg, 0, 1
81abd791eb711deb035d2bd71172b31a_jpg.rf.72acee4a667adfe65f49f22cc4285bd4.jpg, 1, 0
2b544d1e96d4a8fe3fa26bea0cb0a3e1_jpg.rf.762481d12d329c2db35ee6165655f131.jpg, 1, 0
47fd40444fc75f6da1f49101bbec7254_jpg.rf.7476143c4578e4286e5b4b485d17b332.jpg, 0, 1
7bf9c6e96a2290d388143e86bffddc78_jpg.rf.73c2dc1de88ee3b89e564784c58cc5e7.jpg, 1, 0
84ec10b72a2d38e65f059f31097c3adc_jpg.rf.76538381611049be96afa8664e068b5a.jpg, 1, 0
deepfake-src_30-ref_149_jpg.rf.76909d477c6a7edd5ad5dff4c94c31b9.jpg, 0, 1
7adcaa334356c3829eb599f4ae228ffa_jpg.rf.7622e0c9707af05bf2551a5fe2c8cce1.jpg, 1, 0
deepfake-src_15-ref_50_jpg.rf.756b00b68542e5c35cd3ef23e397ed3b.jpg, 0, 1
deepfake-src_34-ref_95_jpg.rf.760a6daefa8e086ec04e0414faef78e8.jpg, 0, 1
5e1f2874715212278e52a4127df9f1af_jpg.rf.763a51a54a58e51565e0172a33fe8143.jpg, 0, 1
deepfake-src_20-ref_0_jpg.rf.74d4fb5f66d3855a6893ce38d7451bf1.jpg, 0, 1
973e7d49613f01e1ac4b84c8476614b1_jpg.rf.7543e67ece05fe36be39a1a63bccd5a9.jpg, 1, 0
4d382af55679f6bfaaf16f054aa0ad1b_jpg.rf.76130ae02d796718672609ba5259e665.jpg, 0, 1
952ceadbf897e83c31c1deafeb55d313_jpg.rf.76ce26a5ff5136fede7d5221d4a3b3ea.jpg, 1, 0
flipped_5a98574a1f0ba6906b0b10b20d10ae39_jpg.rf.7694f857e22423114be89e142b31e405.jpg, 1, 0
1de88edebdf191c1a162f10dc19103c0_jpg.rf.772fa3dbc8e80637860002cadd653781.jpg, 1, 0
d2ba2e9560f28a6000853740eb760409_jpg.rf.774731cb88b203e34ce6b8c467d91a55.jpg, 0, 1
27d4aa216dfab2abe979fdd6337f5a98_jpg.rf.774bcdc5847652a5ee518e14bbeaf5cd.jpg, 0, 1
flipped_2c0e9266209bc1f8c3c08546e9648ae8_jpg.rf.7762fb0b71ce619f65c3a03f1e9d4591.jpg, 1, 0
5d78e091db50beda957acefcc15f1cba_jpg.rf.7756636c838f3a3dd23bda7a7d586d55.jpg, 1, 0
dc1333c097a074a2b9893a87a6ad2a6b_jpg.rf.779237c11afea80e95d824403e89b649.jpg, 0, 1
deepfake-src_10-ref_64_jpg.rf.776cf8e55c39d8f1f09b0fce0095f12f.jpg, 1, 0
deepfake-src_19-ref_43_jpg.rf.78a2fc909c837b4dcab8125507c2b9f5.jpg, 0, 1
0b7fe6338864dc13b5fbfb769fe840d8_jpg.rf.77c50e72b4985a1ffde70b20c42ac783.jpg, 0, 1
0a612ac957763dc8883f07ddcf39a844_jpg.rf.77dcc032fc6a57a4e0378e2cc20677eb.jpg, 0, 1
87c668dfc0e060d852f5a9bebd40f248_jpg.rf.7825763955f156287f9efa35acf014c2.jpg, 0, 1
2cf827aefa88ff516949d4ffeedeff19_jpg.rf.79f08eb174a562a915a4b2f3b37fb6cb.jpg, 0, 1
d80bcd20c972330b1483ad7df95fea50_jpg.rf.79229cb41c7b5dfde7329093fa749f68.jpg, 0, 1
deepfake-src_10-ref_107_jpg.rf.7ad1a2b11051f6b31b51b5abc53909df.jpg, 1, 0
0a0987c86ec0865858c46beb8a753568_jpg.rf.79c8c591feb0fe117bcd9cd33bf31d5e.jpg, 1, 0
0a1592bdd5340ff626f77e823249d4fb_jpg.rf.79dfb0273e0235fd39c5bb67affb9872.jpg, 0, 1
3d922d30fd9cb947903994687112eb52_jpg.rf.78d0afa5826c188c7957ebe05358c58d.jpg, 0, 1
flipped_8b3c483dc9b608f961f330cfba5d2cac_jpg.rf.7ab26048b7bbbf0598fc9d143cea7890.jpg, 1, 0
flipped_04acdd830785514da2b6b15ed88cada1_jpg.rf.781df1e3acf3d4e146699193a14ca3e4.jpg, 1, 0
deepfake-src_25-ref_122_jpg.rf.78180c39cb554561ba42e80b1f983637.jpg, 0, 1
41ec1b5372483959b19f4fa25ddfe96e_jpg.rf.79885326c5ff0b0dffad200edd83eb01.jpg, 0, 1
3f4a3a649958dcd21df09c050af46cbc_jpg.rf.7c14c4c8084dfffe86eb0317a87ff3e2.jpg, 0, 1
7dd9214308b82b567c9e03265aeb9352_jpg.rf.7c2165a27eaacf5fa745377b8a8085be.jpg, 0, 1
7a4c9ab64ac0c24d2212049d74b8c059_jpg.rf.7c2f594eab2a9e767c12617ebb4e76ff.jpg, 1, 0
